moviewidwrelease_datewproduction_budgetwdomestic_grossw"worldwide_gross"
The Descendantsw5wNov 16, 2011w$20,000,000w$82,624,961w$175,507,800
School of Rockw6wOct 3, 2003w$20,000,000w$81,261,177w$131,944,672
Disturbiaw7wApr 13, 2007w$20,000,000w$80,818,974w$118,537,627
Free Willyw8wJul 16, 1993w$20,000,000w$77,698,625w$153,698,625
"Tyler Perryâs Boo! A Madea Halloween"w9wOct 21, 2016w$20,000,000w$73,206,343w$73,206,343
Mortal Kombatw10wAug 18, 1995w$20,000,000w$70,433,227w$122,133,227
White Chicksw11wJun 23, 2004w$20,000,000w$69,148,997w$111,448,997
Obsessedw12wApr 24, 2009w$20,000,000w$68,261,644w$73,964,713
Holesw13wApr 18, 2003w$20,000,000w$67,383,924w$71,232,214
Tyler Perry's Madea's Witness Protectionw14wJun 29, 2012w$20,000,000w$65,653,242w$66,950,887
The Last Songw15wMar 31, 2010w$20,000,000w$62,950,384w$92,678,948
Why Did I Get Married Too?w16wApr 2, 2010w$20,000,000w$60,095,852w$60,831,067
La vita Ã¨ bellaw17wOct 23, 1998w$20,000,000w$57,598,247w$229,385,361
12 Years a Slavew18wOct 18, 2013w$20,000,000w$56,671,993w$181,025,343
Drumlinew19wDec 13, 2002w$20,000,000w$56,398,162w$56,398,162
Me Before Youw20wJun 3, 2016w$20,000,000w$56,245,075w$208,265,198
What Men Wantw21wFeb 8, 2019w$20,000,000w$54,611,903w$69,911,903
Barbershop: The Next Cutw22wApr 15, 2016w$20,000,000w$54,030,051w$54,404,202
"Edward Scissorhands"w23wDec 7, 1990w$20,000,000w$53,976,987w$53,976,987
A Simple Favorw24wSep 14, 2018w$20,000,000w$53,548,586w$97,628,717
Selmaw25wJan 9, 2015w$20,000,000w$52,076,908w$66,776,576
Popeyew26wDec 12, 1980w$20,000,000w$49,823,037w$49,823,037
Date Moview27wFeb 17, 2006w$20,000,000w$48,548,426w$85,146,165
Peter Pan: Return to Neverlandw28wFeb 15, 2002w$20,000,000w$48,430,258w$109,862,682
The Jungle Book 2w29wFeb 14, 2003w$20,000,000w$47,901,582w$140,122,225
Premonitionw30wMar 16, 2007w$20,000,000w$47,852,604w$81,461,343
"Tyler Perryâs Boo 2! A Madea Halloween"w31wOct 20, 2017w$20,000,000w$47,319,572w$47,879,572
Boogeymanw32wFeb 4, 2005w$20,000,000w$46,752,382w$67,192,859
The Tigger Moview33wFeb 11, 2000w$20,000,000w$45,542,421w$96,147,688
Spotlightw34wNov 6, 2015w$20,000,000w$45,055,776w$92,088,460
Acrimonyw35wMar 30, 2018w$20,000,000w$43,549,096w$46,627,836
Maxw36wJun 26, 2015w$20,000,000w$42,656,255w$43,658,157
"Meet the Browns"w37wMar 21, 2008w$20,000,000w$41,975,388w$41,975,388
Orphanw38wJul 24, 2009w$20,000,000w$41,596,251w$78,769,428
The Starw39wNov 17, 2017w$20,000,000w$40,847,995w$62,758,010
Epic Moview40wJan 26, 2007w$20,000,000w$39,739,367w$86,858,578
"Lakeview Terrace"w41wSep 19, 2008w$20,000,000w$39,263,506w$44,821,299
The Grudge 2w42wOct 13, 2006w$20,000,000w$39,143,839w$70,743,839
Nervew43wJul 27, 2016w$20,000,000w$38,583,626w$70,652,284
Conan the Barbarianw44wMay 14, 1982w$20,000,000w$38,264,085w$79,114,085
"How Stella Got Her Groove Back"w45wAug 14, 1998w$20,000,000w$37,672,944w$37,672,944
Bill & Ted's Bogus Journeyw46wJul 19, 1991w$20,000,000w$37,537,675w$37,537,675
Man of the Yearw47wOct 13, 2006w$20,000,000w$37,442,180w$41,342,180
Risenw48wFeb 19, 2016w$20,000,000w$36,880,033w$46,255,763
Vampires Suckw49wAug 18, 2010w$20,000,000w$36,661,504w$81,424,988
The Black Holew50wDec 21, 1979w$20,000,000w$35,841,901w$35,841,901
The Americanw51wSep 1, 2010w$20,000,000w$35,606,376w$67,950,723
Selenaw52wMar 21, 1997w$20,000,000w$35,450,113w$35,450,113
A Very Harold & Kumar 3D Christmasw53wNov 4, 2011w$20,000,000w$35,061,031w$36,265,745
Eternal Sunshine of the Spotless Mindw54wMar 19, 2004w$20,000,000w$34,366,518w$72,570,762
"Texas Chainsaw 3D"w55wJan 4, 2013w$20,000,000w$34,341,945w$47,666,013
Babelw56wOct 27, 2006w$20,000,000w$34,302,837w$132,121,212
This is Where I Leave Youw57wSep 19, 2014w$20,000,000w$34,296,320w$41,296,320
Doubtw58wDec 12, 2008w$20,000,000w$33,446,470w$53,191,101
Team America: World Policew59wOct 15, 2004w$20,000,000w$32,774,834w$50,948,811
Copycatw60wOct 27, 1995w$20,000,000w$32,051,917w$32,051,917
Scary Movie Vw61wApr 12, 2013w$20,000,000w$32,015,787w$78,613,981
She's Out of My Leaguew62wMar 12, 2010w$20,000,000w$32,010,860w$48,680,977
Milkw63wNov 26, 2008w$20,000,000w$31,841,299w$57,293,371
Paint Your Wagonw64wOct 15, 1969w$20,000,000w$31,678,778w$31,678,778
The Debtw65wAug 31, 2011w$20,000,000w$31,177,548w$46,604,054
Ghost Shipw66wOct 25, 2002w$20,000,000w$30,113,491w$68,349,884
Daybreakersw67wJan 8, 2010w$20,000,000w$30,101,577w$51,445,503
The Bank Jobw68wMar 7, 2008w$20,000,000w$30,060,660w$66,143,005
Wild Thingsw69wMar 20, 1998w$20,000,000w$29,795,299w$55,576,699
The Stepfatherw70wOct 16, 2009w$20,000,000w$29,062,561w$29,227,561
High Fidelityw71wMar 31, 2000w$20,000,000w$27,277,055w$47,881,663
Stick Itw72wApr 28, 2006w$20,000,000w$26,910,736w$30,399,714
One Missed Callw73wJan 4, 2008w$20,000,000w$26,890,041w$44,513,466
Eye for an Eyew74wJan 12, 1996w$20,000,000w$26,792,700w$26,792,700
Street Kingsw75wApr 11, 2008w$20,000,000w$26,418,667w$65,457,811
The World's Endw76wAug 23, 2013w$20,000,000w$26,004,851w$47,508,505
"From Dusk Till Dawn"w77wJan 19, 1996w$20,000,000w$25,728,961w$25,732,986
You Againw78wSep 24, 2010w$20,000,000w$25,702,053w$32,838,945
"Nancy Drew"w79wJun 15, 2007w$20,000,000w$25,584,685w$30,703,845
Alpha and Omega 3Dw80wSep 17, 2010w$20,000,000w$25,107,267w$48,958,353
On the Basis of Sexw81wDec 25, 2018w$20,000,000w$24,622,687w$38,073,377
Endless Lovew82wFeb 14, 2014w$20,000,000w$23,438,250w$34,718,173
The Covenantw83wSep 8, 2006w$20,000,000w$23,364,784w$38,164,784
Monte Carlow84wJul 1, 2011w$20,000,000w$23,186,769w$39,686,769
Stay Alivew85wMar 24, 2006w$20,000,000w$23,086,480w$23,187,506
2 For the Moneyw86wOct 7, 2005w$20,000,000w$22,991,379w$30,491,379
Rough Nightw87wJun 16, 2017w$20,000,000w$22,105,643w$46,844,357
Psychow88wDec 4, 1998w$20,000,000w$21,541,218w$37,226,218
"Quigley Down Under"w89wOct 19, 1990w$20,000,000w$21,413,105w$21,413,105
To Die Forw90wSep 27, 1995w$20,000,000w$21,284,514w$27,688,744
Shortsw91wAug 21, 2009w$20,000,000w$20,919,166w$29,870,801
Vampiresw92wOct 30, 1998w$20,000,000w$20,268,825w$20,268,825
Appaloosaw93wSep 19, 2008w$20,000,000w$20,211,394w$27,911,453
Secret in Their Eyesw94wNov 20, 2015w$20,000,000w$20,180,155w$32,608,019
Yu-Gi-Ohw95wAug 13, 2004w$20,000,000w$19,762,690w$28,762,690
Reign Over Mew96wMar 23, 2007w$20,000,000w$19,661,987w$20,081,987
My Best Friend's Girlw97wSep 19, 2008w$20,000,000w$19,219,250w$34,787,111
Georgia Rulew98wMay 11, 2007w$20,000,000w$18,882,880w$20,819,601
"Under the Rainbow"w99wJul 31, 1981w$20,000,000w$18,826,490w$18,826,490
"Ladyhawke"w100wApr 12, 1985w$20,000,000w$18,400,000w$18,400,000
Into the Wildw1wSep 21, 2007w$20,000,000w$18,354,356w$56,822,960
Simon Birchw2wSep 11, 1998w$20,000,000w$18,253,415w$18,310,591
Pooh's Heffalump Moview3wFeb 11, 2005w$20,000,000w$18,098,433w$55,686,944
School for Scoundrelsw4wSep 29, 2006w$20,000,000w$17,807,569w$17,807,569
Silent Hill: Revelation 3Dw5wOct 26, 2012w$20,000,000w$17,530,219w$55,975,672
Home for the Holidaysw6wNov 3, 1995w$20,000,000w$17,468,887w$22,119,269
The Zookeeperâs Wifew7wMar 31, 2017w$20,000,000w$17,445,186w$26,308,749
Fired Upw8wFeb 20, 2009w$20,000,000w$17,231,291w$18,608,570
Kung Fu Hustlew9wApr 8, 2005w$20,000,000w$17,104,669w$102,034,104
The Country Bearsw10wJul 26, 2002w$20,000,000w$16,988,996w$16,988,996
Flatlinersw11wSep 29, 2017w$20,000,000w$16,883,115w$45,173,738
Dead Silencew12wMar 16, 2007w$20,000,000w$16,574,590w$20,614,661
21 Gramsw13wNov 21, 2003w$20,000,000w$16,248,701w$59,667,625
Armoredw14wDec 4, 2009w$20,000,000w$15,988,876w$23,661,038
The Kite Runnerw15wDec 14, 2007w$20,000,000w$15,800,078w$74,180,745
Paparazziw16wSep 3, 2004w$20,000,000w$15,712,072w$16,612,072
A Guy Thingw17wJan 17, 2003w$20,000,000w$15,543,862w$17,430,594
The Greatest Story Ever Toldw18wFeb 15, 1965w$20,000,000w$15,473,333w$15,473,333
Loserw19wJul 21, 2000w$20,000,000w$15,464,026w$18,250,106
"Twilight"w20wMar 6, 1998w$20,000,000w$15,055,091w$15,055,091
Capitalism: A Love Storyw21wSep 23, 2009w$20,000,000w$14,363,397w$19,121,531
Lockoutw22wApr 13, 2012w$20,000,000w$14,326,865w$33,943,049
Disaster Moview23wAug 29, 2008w$20,000,000w$14,190,901w$36,720,752
What's Your Number?w24wSep 30, 2011w$20,000,000w$14,011,084w$30,163,785
"The Man Who Knew Too Little"w25wNov 14, 1997w$20,000,000w$13,801,755w$13,801,755
Crank 2: High Voltagew26wApr 17, 2009w$20,000,000w$13,684,249w$35,472,739
Burntw27wOct 30, 2015w$20,000,000w$13,651,946w$36,773,510
Envyw28wApr 30, 2004w$20,000,000w$13,548,322w$14,566,246
"One Night with the King"w29wOct 13, 2006w$20,000,000w$13,395,961w$13,725,032
"Bullets Over Broadway"w30wOct 21, 1994w$20,000,000w$13,383,747w$13,383,747
"Ghost Town"w31wSep 19, 2008w$20,000,000w$13,367,624w$29,958,228
The Quiet Americanw32wNov 22, 2002w$20,000,000w$12,987,647w$26,348,203
Triple 9w33wFeb 26, 2016w$20,000,000w$12,639,297w$25,943,792
"The Light Between Oceans"w34wSep 2, 2016w$20,000,000w$12,545,979w$22,281,732
The Weather Manw35wOct 28, 2005w$20,000,000w$12,482,775w$15,466,961
Undisputedw36wAug 23, 2002w$20,000,000w$12,398,628w$12,398,628
12 Roundsw37wMar 27, 2009w$20,000,000w$12,234,694w$17,306,648
Let Me Inw38wOct 1, 2010w$20,000,000w$12,134,935w$28,270,399
3 Ninjas Kick Backw39wMay 6, 1994w$20,000,000w$11,744,960w$11,744,960
"Be Kind Rewind"w40wFeb 22, 2008w$20,000,000w$11,175,164w$30,894,247
Mrs. Henderson Presentsw41wDec 9, 2005w$20,000,000w$11,036,366w$27,836,366
Deconstructing Harryw42wDec 12, 1997w$20,000,000w$10,686,841w$10,686,841
Three to Tangow43wOct 22, 1999w$20,000,000w$10,570,375w$10,570,375
We're No Angelsw44wDec 15, 1989w$20,000,000w$10,555,348w$10,555,348
Everyone Says I Love Youw45wDec 6, 1996w$20,000,000w$9,725,847w$34,600,000
Death Sentencew46wAug 31, 2007w$20,000,000w$9,534,258w$16,907,831
Popstar: Never Stop Never Stoppingw47wJun 3, 2016w$20,000,000w$9,496,130w$9,537,120
Thank You for Your Servicew48wOct 27, 2017w$20,000,000w$9,479,390w$9,985,316
Everybody's Finew49wDec 4, 2009w$20,000,000w$9,208,876w$9,208,876
Superbabies: Baby Geniuses 2w50wAug 27, 2004w$20,000,000w$9,109,322w$9,355,369
Battle of the Yearw51wSep 20, 2013w$20,000,000w$8,888,355w$16,723,377
Ratchet and Clankw52wApr 29, 2016w$20,000,000w$8,813,410w$14,365,639
Death at a Funeralw53wAug 17, 2007w$20,000,000w$8,580,428w$46,790,428
The Manw54wSep 9, 2005w$20,000,000w$8,330,720w$10,393,696
Code Name: The Cleanerw55wJan 5, 2007w$20,000,000w$8,135,024w$8,135,024
Inherent Vicew56wDec 12, 2014w$20,000,000w$8,110,975w$14,772,346
Connie & Carlaw57wApr 16, 2004w$20,000,000w$8,047,525w$8,047,525
Machete Killsw58wOct 11, 2013w$20,000,000w$8,008,161w$18,273,009
"Sweet Charity"w59wJan 1, 1969w$20,000,000w$8,000,000w$8,000,000
Doogalw60wFeb 24, 2006w$20,000,000w$7,578,946w$28,058,652
Proofw61wSep 16, 2005w$20,000,000w$7,535,331w$8,284,331
An American Carolw62wOct 3, 2008w$20,000,000w$7,013,191w$7,022,183
Willardw63wMar 14, 2003w$20,000,000w$6,882,696w$6,882,696
Strange Wildernessw64wFeb 1, 2008w$20,000,000w$6,575,282w$6,947,084
Little Boyw65wApr 24, 2015w$20,000,000w$6,485,961w$17,769,299
Topsy Turvyw66wDec 17, 1999w$20,000,000w$6,201,757w$6,201,757
Chasing Mavericksw67wOct 26, 2012w$20,000,000w$6,002,756w$8,300,821
A Most Violent Yearw68wDec 31, 2014w$20,000,000w$5,749,134w$8,846,875
A Dangerous Methodw69wNov 23, 2011w$20,000,000w$5,702,083w$14,807,531
A Scanner Darklyw70wJul 7, 2006w$20,000,000w$5,501,616w$7,405,084
Bandslamw71wAug 14, 2009w$20,000,000w$5,210,988w$12,967,829
Alone in the Darkw72wJan 28, 2005w$20,000,000w$5,178,569w$10,588,079
Birthw73wOct 29, 2004w$20,000,000w$5,005,899w$14,603,001
Hands of Stonew74wAug 26, 2016w$20,000,000w$4,712,792w$5,031,975
Passchendaelew75wOct 24, 2008w$20,000,000w$4,452,423w$4,453,327
Flash of Geniusw76wOct 3, 2008w$20,000,000w$4,442,377w$4,504,111
Iâm Not Therew77wNov 21, 2007w$20,000,000w$4,017,609w$12,397,613
The Cold Light of Dayw78wSep 7, 2012w$20,000,000w$3,763,583w$25,361,206
The Brothers Bloomw79wMay 15, 2009w$20,000,000w$3,531,756w$5,531,756
"Synecdoche, New York"w80wOct 24, 2008w$20,000,000w$3,083,538w$4,383,538
Suspiriaw81wOct 26, 2018w$20,000,000w$2,483,472w$7,034,615
LBJw82wNov 3, 2017w$20,000,000w$2,468,683w$2,507,181
Mononoke-himew83wOct 29, 1999w$20,000,000w$2,374,107w$150,350,000
Bon Voyagew84wMar 19, 2004w$20,000,000w$2,353,728w$8,361,736
My All-Americanw85wNov 13, 2015w$20,000,000w$2,246,000w$2,246,000
Can't Stop the Musicw86wJun 20, 1980w$20,000,000w$2,000,000w$2,000,000
The Propositionw87wMay 5, 2006w$20,000,000w$1,903,434w$5,313,608
Marci Xw88wAug 22, 2003w$20,000,000w$1,646,664w$1,646,664
Equilibriumw89wDec 6, 2002w$20,000,000w$1,190,018w$5,345,869
Dylan Dog: Dead of Nightw90wApr 29, 2011w$20,000,000w$1,186,538w$6,093,725
The Oogieloves in the BIG Balloon Adventurew91wAug 29, 2012w$20,000,000w$1,065,907w$1,065,907
The Children of Huang Shiw92wMay 23, 2008w$20,000,000w$1,031,872w$8,221,700
The Yardsw93wOct 20, 2000w$20,000,000w$882,710w$2,282,710
Middle Menw94wAug 6, 2010w$20,000,000w$754,301w$754,301
JÃ¬yÃ¬ dÃ shÄ«w95wApr 28, 2017w$20,000,000w$587,470w$43,888,531
All Good Thingsw96wDec 3, 2010w$20,000,000w$582,024w$873,617
By the Seaw97wNov 13, 2015w$20,000,000w$538,460w$3,727,746
Steamboyw98wMar 18, 2005w$20,000,000w$468,867w$10,468,867
The Game of Their Livesw99wApr 22, 2005w$20,000,000w$375,474w$375,474
Rapa Nuiw100wSep 11, 1994w$20,000,000w$305,070w$305,070
The Tempestw1wDec 10, 2010w$20,000,000w$277,943w$277,943
é·æ±ä¸è (CJ7)w2wMar 7, 2008w$20,000,000w$206,678w$47,300,771
The Burning Plainw3wSep 18, 2009w$20,000,000w$200,730w$1,167,092
Les Couloirs du temps: Les visiteurs 2w4wMar 27, 1998w$20,000,000w$146,072w$26,146,072
"People I Know"w5wApr 25, 2003w$20,000,000w$121,972w$5,694,213
Regressionw6wOct 30, 2015w$20,000,000w$55,039w$15,824,374
Admiralw7wDec 31, 2008w$20,000,000w$0w$38,585,047
Zambeziaw8wDec 31, 2012w$20,000,000w$0w$34,454,336
Three Kingdoms: Resurrection of the Dragonw9wApr 13, 2010w$20,000,000w$0w$22,139,590
The Touchw10wMar 31, 2004w$20,000,000w$0w$5,918,742
Survivorw11wMay 29, 2015w$20,000,000w$0w$1,703,281
The History of Lovew12wNov 18, 2016w$20,000,000w$0w$476,624
Butterfly on a Wheelw13wDec 25, 2007w$20,000,000w$0w$0
"Dwegons and Leprechauns"w14wAug 29, 2014w$20,000,000w$0w$0
Fight Valleyw15wJul 22, 2016w$20,000,000w$0w$0
The Thousand Milesw16wDec 31, 2017w$20,000,000w$0w$0
Bird Boxw17wDec 13, 2018w$19,800,000w$0w$0
Der Baader Meinhof Komplexw18wAug 21, 2009w$19,700,000w$476,270w$16,498,827
The Shape of Waterw19wDec 1, 2017w$19,500,000w$63,859,435w$195,790,794
De rouille et dâosw20wNov 23, 2012w$19,500,000w$2,061,449w$29,393,634
The Painted Veilw21wDec 20, 2006w$19,400,000w$8,060,487w$15,118,795
The Frozen Groundw22wAug 23, 2013w$19,200,000w$0w$5,617,460
The Devil's Doublew23wJul 29, 2011w$19,100,000w$1,361,512w$5,965,646
Back to the Futurew24wJul 3, 1985w$19,000,000w$212,259,762w$385,524,784
"Dances with Wolves"w25wNov 9, 1990w$19,000,000w$184,208,842w$424,200,000
Scary Moview26wJul 7, 2000w$19,000,000w$157,019,771w$277,200,000
Bad Teacherw27wJun 24, 2011w$19,000,000w$100,292,856w$215,448,997
Sausage Partyw28wAug 12, 2016w$19,000,000w$97,670,358w$141,344,255
Sea of Lovew29wSep 15, 1989w$19,000,000w$58,571,513w$58,571,513
Just Marriedw30wJan 10, 2003w$19,000,000w$56,127,162w$101,564,935
I Can Do Bad All By Myselfw31wSep 11, 2009w$19,000,000w$51,733,921w$51,733,921
A Cinderella Storyw32wJul 16, 2004w$19,000,000w$51,438,175w$70,164,105
The Shiningw33wMay 23, 1980w$19,000,000w$44,017,374w$44,728,227
Thirteen Ghostsw34wOct 26, 2001w$19,000,000w$41,867,960w$68,467,960
House on Haunted Hillw35wOct 29, 1999w$19,000,000w$40,846,082w$65,090,541
The Craziesw36wFeb 26, 2010w$19,000,000w$39,123,589w$56,445,534
Notoriousw37wJan 16, 2009w$19,000,000w$36,843,682w$44,972,183
Nobodyâs Foolw38wNov 2, 2018w$19,000,000w$31,713,110w$32,589,493
"The Switch"w39wAug 20, 2010w$19,000,000w$27,758,465w$49,858,465
Leap Yearw40wJan 8, 2010w$19,000,000w$25,918,920w$32,618,920
The Book Thiefw41wNov 8, 2013w$19,000,000w$21,488,481w$76,086,711
Gone, Baby, Gonew42wOct 19, 2007w$19,000,000w$20,300,218w$34,352,162
Thomas and the Magic Railroadw43wJul 26, 2000w$19,000,000w$15,911,332w$15,911,332
Mutiny on The Bountyw44wNov 8, 1962w$19,000,000w$13,680,000w$13,680,000
Sen to Chihiro no Kamikakushiw45wSep 20, 2002w$19,000,000w$10,049,886w$274,949,886
Sex Drivew46wOct 17, 2008w$19,000,000w$8,402,485w$10,412,485
Firestormw47wJan 9, 1998w$19,000,000w$8,123,860w$8,123,860
Take Me Home Tonightw48wMar 4, 2011w$19,000,000w$6,928,068w$7,576,604
"Won't Back Down"w49wSep 28, 2012w$19,000,000w$5,310,554w$5,745,503
Action Pointw50wJun 1, 2018w$19,000,000w$5,059,608w$5,103,675
The Fall of the Roman Empirew51wJan 1, 1964w$19,000,000w$4,750,000w$4,750,000
The Nutcrackerw52wNov 24, 1993w$19,000,000w$2,119,994w$2,119,994
George Balanchine\'s The Nutcrackerw53wDec 13, 2011w$19,000,000w$2,119,994w$2,119,994
Kansas Cityw54wAug 16, 1996w$19,000,000w$1,353,824w$1,353,824
Out of the Infernow55wMar 8, 2016w$19,000,000w$0w$0
George A. Romero's Land of the Deadw56wJun 24, 2005w$18,975,000w$20,700,082w$47,751,015
IndigÃ¨nesw57wDec 15, 2006w$18,900,000w$320,700w$26,063,572
The Amityville Horrorw58wApr 15, 2005w$18,500,000w$65,233,369w$109,175,673
Adaptationw59wDec 6, 2002w$18,500,000w$22,498,520w$32,531,759
The Invention of Lyingw60wOct 2, 2009w$18,500,000w$18,451,251w$32,679,264
Fear and Loathing in Las Vegasw61wMay 22, 1998w$18,500,000w$10,680,275w$13,711,903
Ne le dis Ã personnew62wJul 4, 2008w$18,500,000w$6,198,883w$33,954,018
Left Behindw63wFeb 2, 2001w$18,500,000w$4,221,341w$4,221,341
Neighborsw64wMay 9, 2014w$18,000,000w$150,086,800w$270,944,428
Boratw65wNov 3, 2006w$18,000,000w$128,505,958w$261,443,242
The Maskw66wJul 29, 1994w$18,000,000w$119,920,129w$351,620,129
Bigw67wJun 3, 1988w$18,000,000w$114,968,774w$151,668,774
Legally Blondew68wJul 13, 2001w$18,000,000w$96,493,426w$141,809,235
Mean Girlsw69wApr 30, 2004w$18,000,000w$86,047,227w$130,953,026
Star Trek III: The Search for Spockw70wJun 1, 1984w$18,000,000w$76,471,046w$87,000,000
The Exorcism of Emily Rosew71wSep 9, 2005w$18,000,000w$75,072,454w$144,529,078
"Deuce Bigalow: Male Gigolo"w72wDec 10, 1999w$18,000,000w$65,535,067w$92,935,067
Barbershop 2: Back in Businessw73wJan 1, 2004w$18,000,000w$65,070,412w$65,842,412
The Family Stonew74wDec 16, 2005w$18,000,000w$60,062,868w$92,357,499
Bad Santaw75wNov 26, 2003w$18,000,000w$60,060,328w$77,147,031
Predatorw76wJun 12, 1987w$18,000,000w$59,735,548w$98,267,558
My Big Fat Greek Wedding 2w77wMar 25, 2016w$18,000,000w$59,689,605w$92,096,558
The Perfect Guyw78wSep 11, 2015w$18,000,000w$57,027,435w$60,278,166
"Austin Powers: International Man of Mystery"w79wMay 2, 1997w$18,000,000w$53,883,989w$67,683,989
Diary of a Wimpy Kid: Rodrick Rulesw80wMar 25, 2011w$18,000,000w$52,698,535w$73,695,194
Amadeusw81wSep 19, 1984w$18,000,000w$51,973,029w$51,973,029
Prom Nightw82wApr 11, 2008w$18,000,000w$43,869,350w$57,193,655
Soul Surferw83wApr 8, 2011w$18,000,000w$43,853,424w$47,158,652
Under the Tuscan Sunw84wSep 26, 2003w$18,000,000w$43,601,508w$57,490,024
"Uncle Drew"w85wJun 29, 2018w$18,000,000w$42,469,946w$46,527,161
Birdman or (The Unexpected Virtue of Ignorance)w86wOct 17, 2014w$18,000,000w$42,340,598w$103,215,094
Peggy Sue Got Marriedw87wOct 10, 1986w$18,000,000w$41,382,841w$41,382,841
Gosford Parkw88wDec 26, 2001w$18,000,000w$41,300,105w$41,300,105
Orange Countyw89wJan 11, 2002w$18,000,000w$41,059,716w$43,308,707
Blue Jasminew90wJul 26, 2013w$18,000,000w$33,404,871w$102,912,961
United 93w91wApr 28, 2006w$18,000,000w$31,567,134w$77,635,035
Honeyw92wDec 5, 2003w$18,000,000w$30,272,254w$62,646,763
The Fogw93wOct 14, 2005w$18,000,000w$29,511,112w$37,048,526
Spy Hardw94wMay 24, 1996w$18,000,000w$26,936,265w$26,936,265
Ricki and the Flashw95wAug 7, 2015w$18,000,000w$26,839,498w$41,166,033
Gloryw96wDec 13, 1989w$18,000,000w$26,593,580w$26,593,580
Conan the Destroyerw97wJun 29, 1984w$18,000,000w$26,400,000w$26,400,000
Love the Coopersw98wNov 13, 2015w$18,000,000w$26,302,731w$42,227,490
Catch-22w99wJun 24, 1970w$18,000,000w$24,911,670w$24,911,670
Observe and Reportw100wApr 10, 2009w$18,000,000w$24,007,324w$27,148,898
Raging Bullw1wNov 14, 1980w$18,000,000w$23,380,203w$23,380,203
Love Happensw2wSep 18, 2009w$18,000,000w$22,965,110w$36,133,014
Famew3wSep 25, 2009w$18,000,000w$22,455,510w$80,227,619
The Circlew4wApr 28, 2017w$18,000,000w$20,497,844w$40,651,864
Young Sherlock Holmesw5wDec 4, 1985w$18,000,000w$19,739,000w$19,739,000
127 Hoursw6wNov 5, 2010w$18,000,000w$18,335,230w$60,217,171
Small Time Crooksw7wMay 19, 2000w$18,000,000w$17,266,359w$29,934,477
Center Stagew8wMay 12, 2000w$18,000,000w$17,200,925w$21,361,109
Norm of the Northw9wJan 15, 2016w$18,000,000w$17,062,499w$30,535,660
Catch That Kidw10wFeb 6, 2004w$18,000,000w$16,703,799w$16,959,614
Jobsw11wAug 16, 2013w$18,000,000w$16,131,410w$43,402,515
Life as a Housew12wOct 26, 2001w$18,000,000w$15,652,637w$23,889,158
Youth in Revoltw13wJan 8, 2010w$18,000,000w$15,285,588w$19,685,588
And So It Goesw14wJul 25, 2014w$18,000,000w$15,160,801w$17,920,013
I Love You, Beth Cooperw15wJul 10, 2009w$18,000,000w$14,800,725w$16,382,538
"Blow Out"w16wJul 24, 1981w$18,000,000w$13,747,234w$13,747,234
The Tailor of Panamaw17wMar 30, 2001w$18,000,000w$13,491,653w$27,491,653
The Legend of the Lone Rangerw18wMay 22, 1981w$18,000,000w$13,400,000w$13,400,000
Labor Dayw19wJan 31, 2014w$18,000,000w$13,371,528w$14,189,810
"Getaway"w20wAug 30, 2013w$18,000,000w$10,501,938w$11,813,989
The Ice Stormw21wSep 26, 1997w$18,000,000w$8,038,061w$16,011,975
Being Juliaw22wOct 15, 2004w$18,000,000w$7,739,049w$14,488,705
Troop Beverly Hillsw23wMar 22, 1989w$18,000,000w$7,190,505w$7,190,505
Nine 1/2 Weeksw24wFeb 21, 1986w$18,000,000w$6,734,844w$6,734,844
The Last Stationw25wJan 15, 2010w$18,000,000w$6,617,867w$15,696,146
Dragonslayerw26wJun 26, 1981w$18,000,000w$6,000,000w$6,000,000
Ed Woodw27wSep 30, 1994w$18,000,000w$5,828,466w$5,828,466
Mongolw28wJun 6, 2008w$18,000,000w$5,705,761w$27,147,349
RocknRollaw29wOct 8, 2008w$18,000,000w$5,700,626w$27,794,339
Megaforcew30wJun 25, 1982w$18,000,000w$5,675,599w$5,675,599
Mao's Last Dancerw31wAug 20, 2010w$18,000,000w$4,806,750w$25,941,437
Hamletw32wDec 25, 1996w$18,000,000w$4,501,094w$7,129,670
"The Railway Man"w33wApr 11, 2014w$18,000,000w$4,438,438w$23,910,210
Restorationw34wDec 29, 1995w$18,000,000w$4,100,000w$4,100,000
Midnight Specialw35wMar 18, 2016w$18,000,000w$3,712,282w$7,680,250
Miss Sloanew36wNov 25, 2016w$18,000,000w$3,500,605w$7,719,630
Metallica Through the Neverw37wSep 27, 2013w$18,000,000w$3,419,967w$9,082,906
Anything Elsew38wSep 19, 2003w$18,000,000w$3,203,044w$13,203,044
Unforgettablew39wFeb 23, 1996w$18,000,000w$2,483,790w$2,483,790
T2: Trainspottingw40wMar 17, 2017w$18,000,000w$2,402,004w$42,091,262
Das Weisse Band: Eine deutsche Kindergeschichtew41wDec 30, 2009w$18,000,000w$2,222,862w$25,727,044
8 Million Ways to Diew42wApr 25, 1986w$18,000,000w$1,305,114w$1,305,114
Phantomw43wMar 1, 2013w$18,000,000w$1,034,589w$1,199,510
The Salton Seaw44wApr 26, 2002w$18,000,000w$676,698w$676,698
The Informersw45wApr 24, 2009w$18,000,000w$315,000w$315,000
One Man's Herow46wSep 24, 1999w$18,000,000w$229,311w$229,311
Carlosw47wOct 15, 2010w$18,000,000w$145,526w$1,619,153
